Episode Number,Score,Epsilon Value,Number of Actions,Missed Deliveries
232,10.146849357741672,0.31257535494124167,827,1
233,30.11709216266664,0.3110124781665355,827,3
234,30.283806919840757,0.3094574157757028,827,3
235,30.248667058659294,0.30791012869682427,827,3
236,30.234764710332556,0.30637057805334017,827,3
237,30.25325150002387,0.3048387251630735,827,3
238,30.23635493736734,0.30331453153725807,827,3
239,30.266382352765394,0.3017979588795718,827,3
240,30.144619419955276,0.30028896908517394,827,3
241,11.763393267804103,0.2987875242397481,827,1
242,30.193505797784923,0.2972935866185493,827,3
243,30.146601585670545,0.29580711868545656,827,3
244,20.171073011473634,0.2943280830920293,827,2
245,20.524252367024484,0.29285644267656913,827,2
246,30.229242777847134,0.2913921604631863,827,3
247,30.18750351780541,0.2899351996608704,827,3
248,30.076043053191135,0.288485523662566,827,3
249,30.145469265128657,0.2870430960442532,827,3
250,30.259307874227172,0.2856078805640319,827,3
251,30.275080545228096,0.28417984116121175,827,3
252,30.250828753555343,0.2827589419554057,827,3
253,30.243923790545196,0.28134514724562865,827,3
254,30.242768487302627,0.2799384215094005,827,3
255,20.234114893945627,0.27853872940185354,827,2
256,30.193292636758738,0.27714603575484426,827,3
257,30.12272120880956,0.27576030557607,827,3
258,20.150350927776618,0.2743815040481897,827,2
259,30.103377015002135,0.2730095965279487,827,3
260,30.24275106978604,0.271644548545309,827,3
261,20.641256860549518,0.27028632580258244,827,2
262,20.2049593151611,0.2689348941735695,827,2
263,10.883930590475659,0.2675902197027017,827,1
264,10.203663374215214,0.26625226860418816,827,1
265,20.214564505469696,0.26492100726116724,827,2
266,30.17455713576115,0.26359640222486136,827,3
267,30.155098374203334,0.2622784202137371,827,3
268,11.465952928797174,0.26096702811266836,827,1
269,30.2336173920752,0.259662192972105,827,3
270,20.16103356327426,0.2583638820072445,827,2
271,20.469485090181717,0.2570720625972083,827,2
272,30.23303339501537,0.25578670228422223,827,3
273,30.19962014579764,0.2545077687728011,827,3
274,10.22933571080781,0.25323522992893716,827,1
275,20.447117301431764,0.25196905377929246,827,2
276,30.185647334355973,0.25070920851039596,827,3
277,30.240253808999796,0.249455662467844,827,3
278,30.24455330756117,0.24820838415550478,827,3
279,30.336452256755738,0.24696734223472724,827,3
280,30.283594849025263,0.2457325055235536,827,3
281,30.236781354217754,0.24450384299593586,827,3
282,30.31128019883244,0.24328132378095618,827,3
283,20.299270363199863,0.2420649171620514,827,2
284,20.29850149476139,0.24085459257624112,827,2
285,30.3018178472957,0.23965031961335992,827,3
286,21.507667199948852,0.23845206801529312,827,2
287,10.185251323189712,0.23725980767521665,827,1
288,30.23204039862171,0.23607350863684057,827,3
289,30.134906814674764,0.23489314109365636,827,3
290,30.190329969324146,0.23371867538818808,827,3
291,30.200927444373267,0.23255008201124713,827,3
292,30.2558150675054,0.2313873316011909,827,3
293,10.213823474250715,0.23023039494318495,827,1
294,20.19423732315614,0.22907924296846902,827,2
295,30.184995102964063,0.22793384675362668,827,3
296,30.240054902042985,0.22679417751985856,827,3
297,20.17533406428702,0.22566020663225925,827,2
298,10.205431375774875,0.22453190559909794,827,1
299,30.255960978887224,0.22340924607110246,827,3
300,30.11865436006174,0.22229219984074694,827,3
301,30.23603655285346,0.2211807388415432,827,3
302,30.172912878545514,0.2200748351473355,827,3
303,30.159206539852413,0.2189744609715988,827,3
304,20.31259172713965,0.21787958866674081,827,2
305,30.180183514383316,0.2167901907234071,827,3
306,20.80489579729109,0.2157062397697901,827,2
307,10.148410913404918,0.21462770857094113,827,1
308,20.18797759787023,0.21355457002808642,827,2
309,10.206620478666418,0.212486797177946,827,1
310,20.680100409323575,0.21142436319205626,827,2
311,30.201575489658474,0.21036724137609597,827,3
312,30.286345373148357,0.20931540516921548,827,3
313,30.15823361231211,0.20826882814336942,827,3
314,30.10518924804527,0.20722748400265256,827,3
315,30.174455029085436,0.2061913465826393,827,3
316,30.07590070689447,0.20516038984972612,827,3
317,30.143095836439443,0.20413458790047748,827,3
318,30.219660879914255,0.20311391496097508,827,3
319,30.345677036654706,0.20209834538617022,827,3
320,30.164775471552385,0.20108785365923937,827,3
321,30.117782169733374,0.20008241439094315,827,3
322,30.13524837980398,0.19908200231898845,827,3
323,30.227423876620325,0.1980865923073935,827,3
324,30.26065676390715,0.19709615934585653,827,3
325,30.294695069052715,0.19611067854912725,827,3
326,30.324845278227993,0.19513012515638162,827,3
327,30.291572627958736,0.1941544745305997,827,3
328,11.825611664671381,0.1931837021579467,827,1
329,10.839960686992088,0.19221778364715697,827,1
330,20.246941395571177,0.19125669472892118,827,2
331,10.247256068621823,0.19030041125527658,827,1
332,10.592280096106352,0.1893489091990002,827,1
333,10.273425382927552,0.1884021646530052,827,1
334,20.292894929929513,0.18746015382974016,827,2
335,30.339666091203277,0.18652285306059146,827,3
336,30.339254676864474,0.18559023879528852,827,3
337,30.287591128146435,0.18466228760131206,827,3
338,30.246064490077472,0.1837389761633055,827,3
339,30.27750768280032,0.18282028128248898,827,3
340,30.33809797941586,0.18190617987607652,827,3
341,30.243471859432603,0.18099664897669615,827,3
342,30.20807757200893,0.18009166573181265,827,3
343,30.182530758847665,0.1791912074031536,827,3
344,30.239189680950886,0.17829525136613783,827,3
345,30.281698491214513,0.17740377510930713,827,3
346,30.14547334437632,0.1765167562337606,827,3
347,30.167974350123558,0.1756341724525918,827,3
348,30.24263970355983,0.17475600159032884,827,3
349,30.180282425872704,0.1738822215823772,827,3
350,30.21905342003625,0.17301281047446532,827,3
351,30.30357127728757,0.172147746422093,827,3
352,30.319821417521993,0.1712870076899825,827,3
353,30.198658139320578,0.1704305726515326,827,3
354,30.210853233966006,0.16957841978827493,827,3
355,30.165026712454406,0.16873052768933355,827,3
356,30.126891207602892,0.1678868750508869,827,3
357,30.182398145457093,0.16704744067563246,827,3
358,30.18988697187372,0.1662122034722543,827,3
359,30.158484356572487,0.16538114245489302,827,3
360,30.24646696179152,0.16455423674261857,827,3
361,30.231887972344833,0.16373146555890547,827,3
362,30.235093430221013,0.16291280823111093,827,3
363,30.25930070980618,0.1620982441899554,827,3
364,30.339140013537698,0.1612877529690056,827,3
365,30.309716339246705,0.16048131420416056,827,3
